signal_id,signal_sanasi,eskalatsiya
SG_015957,2025-02-20,1
SG_015958,2025-08-20,1
SG_015959,2026-09-15,0
SG_015960,2025-04-25,0
SG_015961,2026-01-04,1
SG_015962,2025-07-22,1
SG_015963,2026-04-12,0
SG_015966,2026-03-16,0
SG_015967,2025-10-31,0
SG_015968,2025-10-04,0
SG_015969,2026-03-01,0
SG_015970,2026-02-01,0
SG_015971,2026-01-12,0
SG_015974,2025-04-27,1
SG_015976,2025-10-11,1
SG_015982,2026-01-21,0
SG_015983,2025-04-01,0
SG_015984,2026-04-24,0
SG_015986,2026-06-24,0
SG_015987,2026-04-24,0
SG_015991,2026-06-16,0
SG_015992,2025-02-22,0
SG_015993,2026-02-25,0
SG_015994,2026-02-27,0
SG_015995,2025-11-21,0
SG_015996,2026-05-19,1
SG_015997,2025-08-25,0
SG_016000,2025-12-16,0
SG_016001,2025-08-14,0
SG_016005,2026-01-27,0
SG_016006,2025-05-30,0
SG_016007,2026-06-28,0
SG_016009,2026-06-19,0
SG_016011,2025-11-08,0
SG_016012,2025-09-11,0
SG_016014,2025-02-05,1
SG_016016,2025-03-13,0
SG_016017,2025-08-04,0
SG_016018,2026-09-17,0
SG_016019,2026-02-25,1
SG_016023,2026-01-17,0
SG_016024,2025-05-16,0
SG_016025,2026-05-25,0
SG_016026,2026-03-03,0
SG_016031,2026-06-04,0
SG_016032,2025-12-05,0
SG_016033,2026-10-27,0
SG_016034,2026-11-03,0
SG_016035,2026-06-23,0
SG_016036,2025-11-24,0
SG_016037,2025-08-07,0
SG_016038,2025-10-26,0
SG_016039,2026-02-24,0
SG_016040,2026-03-16,0
SG_016041,2025-05-29,0
SG_016042,2025-12-02,1
SG_016043,2026-03-23,0
SG_016044,2026-06-13,0
SG_016046,2026-01-29,0
SG_016047,2026-06-15,0
SG_016050,2025-10-10,0
SG_016051,2025-08-04,0
SG_016052,2025-06-08,0
SG_016053,2026-10-12,0
SG_016055,2026-03-20,0
SG_016057,2026-03-07,0
SG_016058,2025-08-05,1
SG_016059,2026-01-09,1
SG_016061,2026-06-03,0
SG_016062,2025-12-21,1
SG_016063,2026-01-06,0
SG_016064,2026-04-30,1
SG_016066,2025-03-13,1
SG_016067,2026-03-27,1
SG_016068,2026-07-30,0
SG_016069,2026-08-11,0
SG_016070,2025-06-03,0
SG_016071,2026-08-20,0
SG_016072,2025-03-22,0
SG_016073,2025-01-25,0
SG_016074,2025-09-12,0
SG_016075,2025-03-05,0
SG_016076,2025-06-18,0
SG_016077,2025-12-27,1
SG_016078,2025-04-10,0
SG_016079,2025-09-06,0
SG_016080,2025-11-06,0
SG_016082,2026-12-26,1
SG_016083,2025-01-29,1
SG_016084,2025-08-26,0
SG_016086,2026-04-20,0
SG_016087,2025-09-15,0
SG_016088,2026-11-01,0
SG_016090,2025-02-24,0
SG_016093,2025-04-12,0
SG_016094,2026-11-10,1
SG_016095,2025-08-19,0
SG_016096,2025-01-22,0
SG_016097,2026-08-05,0
SG_016098,2026-06-01,0
SG_016099,2026-03-15,0
SG_016100,2025-04-23,0
SG_016104,2025-05-29,0
SG_016105,2025-01-18,0
SG_016106,2026-03-04,1
SG_016107,2025-09-16,0
SG_016110,2026-05-04,0
SG_016112,2026-11-09,0
SG_016117,2025-07-28,0
SG_016118,2026-10-07,0
SG_016120,2025-04-19,0
SG_016121,2025-10-03,0
SG_016122,2026-09-04,0
SG_016123,2025-11-20,0
SG_016125,2025-09-09,1
SG_016126,2026-06-04,1
SG_016128,2025-10-22,0
SG_016129,2025-12-26,0
SG_016130,2025-10-21,0
SG_016131,2026-02-01,0
SG_016135,2026-02-24,0
SG_016136,2026-07-26,0
SG_016137,2025-08-10,0
SG_016139,2026-04-19,0
SG_016141,2026-02-13,0
SG_016142,2026-03-15,1
SG_016143,2025-11-18,0
SG_016144,2025-09-05,0
SG_016145,2025-05-21,0
SG_016148,2025-08-22,0
SG_016149,2026-02-17,0
SG_016150,2025-01-24,0
SG_016151,2025-11-30,0
SG_016152,2025-10-20,0
SG_016153,2025-04-16,0
SG_016154,2025-07-27,0
SG_016155,2025-12-06,0
SG_016157,2026-10-29,0
SG_016162,2026-05-19,0
SG_016167,2025-07-30,1
SG_016168,2025-01-05,0
SG_016169,2025-05-31,0
SG_016170,2025-09-04,0
SG_016173,2026-07-20,1
SG_016175,2025-10-28,0
SG_016177,2025-07-25,0
SG_016178,2025-12-05,0
SG_016180,2026-09-29,1
SG_016182,2025-09-28,1
SG_016184,2026-10-06,0
SG_016189,2026-01-11,0
SG_016191,2026-03-08,0
SG_016192,2026-04-06,1
SG_016193,2025-06-22,0
SG_016198,2026-03-20,0
SG_016199,2026-07-24,0
SG_016200,2025-02-25,0
SG_016201,2026-05-10,0
SG_016202,2025-11-09,0
SG_016203,2025-06-11,0
SG_016204,2025-11-15,0
SG_016205,2026-05-27,0
SG_016206,2026-01-18,0
SG_016207,2026-04-15,1
SG_016208,2026-02-08,0
SG_016209,2026-02-06,0
SG_016210,2025-07-07,0
SG_016212,2025-10-07,1
SG_016213,2026-01-02,0
SG_016216,2026-09-01,1
SG_016217,2025-12-29,0
SG_016218,2025-05-15,0
SG_016220,2025-06-11,0
SG_016223,2025-10-14,0
SG_016226,2025-10-18,1
SG_016227,2026-01-17,1
SG_016228,2025-10-05,0
SG_016229,2025-04-11,0
SG_016230,2025-07-19,0
SG_016231,2026-01-21,0
SG_016232,2026-02-09,0
SG_016236,2026-09-29,1
SG_016237,2026-01-18,1
SG_016239,2025-05-11,0
SG_016240,2026-02-28,0
SG_016241,2026-01-24,0
SG_016243,2025-06-11,0
SG_016247,2025-10-18,0
SG_016248,2025-11-01,1
SG_016250,2026-12-12,0
SG_016253,2026-02-28,0
SG_016254,2025-12-26,0
SG_016255,2026-04-02,0
SG_016256,2025-10-28,1
SG_016257,2025-02-13,0
SG_016258,2026-01-31,0
SG_016260,2025-11-24,0
SG_016261,2026-01-31,0
SG_016264,2025-03-08,0
SG_016265,2025-10-13,0
SG_016266,2025-06-21,0
SG_016267,2025-12-06,0
SG_016269,2026-12-17,0
SG_016271,2025-12-28,0
SG_016274,2025-09-27,0
SG_016276,2025-06-10,0
SG_016277,2025-12-12,0
SG_016279,2026-06-23,0
SG_016280,2026-01-01,0
SG_016281,2025-12-20,1
SG_016283,2026-12-20,0
SG_016284,2025-05-18,0
SG_016286,2025-08-02,0
SG_016287,2025-11-18,0
SG_016288,2026-12-05,0
SG_016290,2026-01-06,1
SG_016291,2026-06-15,0
SG_016293,2026-11-26,0
SG_016294,2026-02-09,1
SG_016295,2025-01-04,0
SG_016296,2026-08-18,0
SG_016298,2026-11-18,1
SG_016300,2026-02-02,0
SG_016301,2025-08-23,0
SG_016302,2025-02-25,0
SG_016303,2026-04-07,0
SG_016304,2026-11-16,0
SG_016305,2025-09-14,0
SG_016306,2026-10-15,1
SG_016307,2026-01-11,0
SG_016308,2026-03-18,0
SG_016309,2026-04-15,0
SG_016311,2025-10-15,1
SG_016312,2025-01-13,0
SG_016313,2026-01-22,0
SG_016314,2026-10-19,0
SG_016317,2025-08-15,0
SG_016319,2026-02-13,0
SG_016320,2025-06-22,0
SG_016321,2025-10-04,1
SG_016322,2026-06-03,0
SG_016323,2025-03-14,0
SG_016325,2026-08-12,1
SG_016328,2025-01-14,0
SG_016329,2026-02-26,0
SG_016335,2025-08-08,0
SG_016336,2026-02-23,0
SG_016338,2026-05-10,1
SG_016339,2026-01-22,0
SG_016340,2025-04-25,0
SG_016342,2025-08-07,0
SG_016344,2026-03-30,0
SG_016347,2026-02-10,0
SG_016348,2026-06-11,0
SG_016350,2025-05-20,0
SG_016353,2026-04-07,0
SG_016355,2026-06-09,0
SG_016356,2025-06-28,0
SG_016357,2025-12-23,0
SG_016358,2025-10-10,1
SG_016359,2026-02-01,0
SG_016360,2026-03-08,0
SG_016361,2026-06-10,0
SG_016362,2025-08-01,0
SG_016364,2026-09-09,0
SG_016365,2026-04-19,0
SG_016366,2026-03-22,1
SG_016367,2025-09-20,0
SG_016368,2025-06-24,0
SG_016369,2026-03-02,1
SG_016370,2025-07-01,0
SG_016371,2026-05-15,0
SG_016373,2026-08-14,0
SG_016374,2026-03-16,0
SG_016376,2026-06-04,0
SG_016377,2025-12-17,0
SG_016378,2025-03-21,0
SG_016379,2026-02-15,0
SG_016380,2025-11-27,1
SG_016381,2025-07-17,0
SG_016383,2025-09-28,0
SG_016385,2026-08-10,0
SG_016387,2025-09-12,0
SG_016388,2026-03-09,0
SG_016390,2025-07-01,0
SG_016391,2025-05-08,0
SG_016395,2026-05-02,1
SG_016396,2025-05-28,0
SG_016397,2026-02-27,1
SG_016398,2026-12-19,0
SG_016399,2025-10-17,0
SG_016400,2025-10-05,0
SG_016403,2025-05-27,0
SG_016404,2026-04-26,0
SG_016406,2025-06-05,0
SG_016407,2026-08-01,0
SG_016408,2025-01-18,1
SG_016409,2025-05-31,0
SG_016410,2026-08-03,0
SG_016411,2025-01-15,0
SG_016412,2026-05-24,1
SG_016413,2026-10-08,0
SG_016415,2026-05-10,0
SG_016416,2025-01-03,0
SG_016417,2026-05-01,0
SG_016418,2025-10-11,0
SG_016419,2025-04-15,1
SG_016420,2026-03-23,0
SG_016422,2026-12-29,0
SG_016423,2025-01-12,0
SG_016426,2026-08-17,0
SG_016427,2025-09-22,0
SG_016428,2025-05-08,1
SG_016430,2026-05-08,0
SG_016433,2026-06-27,0
SG_016434,2025-06-06,0
SG_016437,2025-09-24,0
SG_016438,2026-04-12,0
SG_016439,2026-04-11,1
SG_016440,2025-10-16,0
SG_016441,2025-07-07,0
SG_016442,2025-07-26,0
SG_016444,2025-07-11,0
SG_016446,2026-11-26,0
SG_016447,2025-04-16,0
SG_016448,2025-09-12,0
SG_016449,2026-08-02,0
SG_016451,2025-10-14,0
SG_016453,2025-07-26,0
SG_016454,2026-03-10,1
SG_016455,2025-11-25,1
SG_016457,2025-06-12,0
SG_016458,2025-07-26,0
SG_016459,2026-11-21,0
SG_016460,2026-02-12,0
SG_016461,2025-07-31,0
SG_016464,2026-06-22,0
SG_016465,2025-04-08,0
SG_016466,2025-12-22,0
SG_016467,2026-10-24,0
SG_016468,2026-11-28,0
SG_016469,2026-02-04,0
SG_016470,2025-10-04,0
SG_016471,2025-09-08,0
SG_016472,2025-01-17,0
SG_016473,2026-04-16,0
SG_016475,2026-03-06,0
SG_016476,2025-01-24,0
SG_016477,2025-01-29,1
SG_016478,2026-12-22,1
SG_016479,2025-12-19,0
SG_016480,2026-03-02,0
SG_016481,2025-11-08,0
SG_016483,2026-01-09,1
SG_016484,2025-10-16,0
SG_016485,2026-06-27,0
SG_016486,2025-09-02,0
SG_016487,2026-11-12,0
SG_016489,2025-10-23,0
SG_016490,2026-03-18,0
SG_016491,2026-08-20,0
SG_016492,2025-02-22,0
SG_016493,2025-01-29,0
SG_016494,2026-03-25,0
SG_016495,2026-06-23,0
SG_016496,2025-12-08,0
SG_016497,2025-10-29,0
SG_016498,2025-02-02,0
SG_016499,2026-03-25,0
SG_016500,2025-04-25,0
SG_016501,2026-10-22,0
SG_016504,2025-07-22,0
SG_016505,2026-03-14,0
SG_016506,2025-08-28,1
SG_016509,2026-10-16,0
SG_016510,2025-05-20,1
SG_016513,2025-03-10,0
SG_016514,2025-03-05,1
SG_016515,2025-01-02,1
SG_016516,2026-02-17,1
SG_016519,2025-10-16,0
SG_016521,2026-02-09,0
SG_016523,2025-11-07,0
SG_016525,2026-06-23,0
SG_016527,2025-01-02,0
SG_016530,2026-12-18,0
SG_016531,2026-07-25,0
SG_016533,2026-03-24,0
SG_016534,2025-01-22,0
SG_016536,2026-08-07,1
SG_016538,2026-05-23,1
SG_016540,2026-05-06,0
SG_016541,2026-02-03,0
SG_016543,2025-06-11,0
SG_016544,2026-06-05,0
SG_016546,2026-04-22,0
SG_016549,2026-01-13,0
SG_016550,2025-02-19,0
SG_016551,2025-06-15,1
SG_016552,2025-11-11,0
SG_016553,2025-07-21,1
SG_016555,2026-01-12,0
SG_016556,2025-11-29,0
SG_016557,2026-12-13,0
SG_016558,2025-05-16,0
SG_016559,2026-06-29,0
SG_016560,2026-01-01,0
SG_016561,2026-09-04,0
SG_016564,2026-06-05,0
SG_016565,2026-12-07,1
SG_016568,2025-06-25,1
SG_016569,2025-05-14,0
SG_016570,2026-02-12,0
SG_016571,2025-12-04,0
SG_016572,2026-08-03,0
SG_016573,2025-11-26,0
SG_016574,2025-12-01,0
SG_016575,2025-12-23,0
SG_016576,2025-10-04,1
SG_016577,2025-01-23,1
SG_016578,2025-10-08,0
SG_016579,2025-07-04,0
SG_016582,2026-01-23,0
SG_016583,2025-06-22,0
SG_016584,2026-12-21,0
SG_016586,2025-07-20,0
SG_016587,2026-08-10,0
SG_016588,2026-11-14,0
SG_016589,2026-02-11,0
SG_016590,2025-04-22,0
SG_016591,2026-02-14,0
SG_016592,2025-07-09,1
SG_016593,2025-07-26,0
SG_016594,2025-05-14,0
SG_016595,2026-09-09,0
SG_016596,2026-03-15,0
SG_016597,2025-02-17,0
SG_016598,2025-09-03,0
SG_016599,2025-07-15,0
SG_016601,2025-08-11,0
SG_016602,2026-08-07,0
SG_016605,2025-01-14,0
SG_016607,2026-09-25,0
SG_016608,2025-09-27,0
SG_016610,2025-07-15,0
SG_016611,2025-05-09,0
SG_016615,2025-06-07,0
SG_016616,2026-02-23,0
SG_016617,2025-01-09,0
SG_016618,2025-09-26,0
SG_016619,2025-07-11,0
SG_016620,2025-01-12,0
SG_016621,2026-03-13,0
SG_016622,2025-09-09,0
SG_016624,2025-11-06,0
SG_016626,2025-08-05,0
SG_016627,2025-07-06,0
SG_016628,2026-11-25,0
SG_016629,2026-06-27,0
SG_016630,2025-01-25,0
SG_016631,2025-09-06,0
SG_016633,2026-08-01,1
SG_016635,2025-11-26,0
SG_016636,2026-02-25,0
SG_016638,2025-03-27,0
SG_016639,2026-07-22,0
SG_016640,2025-11-27,1
SG_016642,2025-08-22,1
SG_016643,2026-01-22,0
SG_016644,2025-08-04,0
SG_016645,2026-03-28,0
SG_016648,2025-09-01,0
SG_016649,2026-05-15,0
SG_016650,2026-06-28,0
SG_016651,2025-01-29,0
SG_016652,2026-01-03,1
SG_016653,2026-01-23,0
SG_016654,2025-11-29,0
SG_016655,2025-07-31,0
SG_016656,2025-09-02,0
SG_016657,2026-09-22,0
SG_016658,2026-11-14,0
SG_016659,2025-12-17,0
SG_016661,2025-03-07,0
SG_016663,2026-05-23,0
SG_016664,2025-07-08,0
SG_016665,2026-02-02,0
SG_016666,2025-09-20,1
SG_016667,2026-03-15,0
SG_016668,2026-02-08,0
SG_016669,2026-04-14,1
SG_016672,2025-10-09,0
SG_016674,2025-04-12,0
SG_016676,2025-11-22,0
SG_016677,2025-12-10,1
SG_016678,2026-08-09,0
SG_016679,2026-03-27,0
SG_016680,2025-08-12,0
SG_016681,2026-05-13,1
SG_016682,2025-10-08,0
SG_016683,2025-03-22,0
SG_016684,2025-08-03,0
SG_016686,2025-08-17,0
SG_016687,2026-02-05,0
SG_016688,2025-12-17,1
SG_016693,2025-01-13,0
SG_016694,2025-09-13,1
SG_016695,2026-10-24,0
SG_016697,2026-11-29,0
SG_016700,2025-06-04,1
SG_016701,2025-06-14,0
SG_016702,2026-12-04,0
SG_016706,2026-05-03,0
SG_016707,2025-05-27,1
SG_016709,2025-08-07,1
SG_016712,2026-06-08,0
SG_016713,2026-07-01,0
SG_016715,2026-09-21,0
SG_016717,2025-03-31,0
SG_016718,2025-04-21,0
SG_016722,2026-02-15,0
SG_016724,2025-12-28,0
SG_016725,2025-12-29,1
SG_016726,2025-03-07,0
SG_016727,2026-05-18,0
SG_016728,2026-03-22,0
SG_016729,2025-12-19,0
SG_016730,2026-04-01,0
SG_016731,2025-02-13,0
SG_016734,2026-02-17,0
SG_016735,2025-08-09,0
SG_016739,2026-01-07,1
SG_016740,2026-04-18,1
SG_016742,2025-03-31,0
SG_016743,2026-04-07,0
SG_016744,2025-08-23,0
SG_016747,2026-05-27,0
SG_016748,2025-08-15,0
SG_016749,2025-01-28,0
SG_016750,2025-07-26,0
SG_016751,2025-04-23,0
SG_016753,2026-10-24,0
SG_016755,2025-01-08,0
SG_016756,2025-04-27,0
SG_016757,2026-12-19,0
SG_016759,2025-07-30,0
SG_016760,2026-04-17,0
SG_016761,2025-04-12,0
SG_016762,2026-02-22,0
SG_016764,2026-02-09,0
SG_016766,2025-03-11,0
SG_016767,2025-11-18,0
SG_016768,2026-07-20,0
SG_016770,2026-10-18,0
SG_016771,2025-02-13,0
SG_016772,2025-08-22,0
SG_016773,2025-11-13,0
SG_016774,2026-09-10,0
SG_016775,2026-02-20,0
SG_016777,2026-01-14,0
SG_016781,2026-05-11,0
SG_016782,2026-04-14,0
SG_016784,2026-03-24,0
SG_016787,2026-02-02,0
SG_016788,2026-01-13,0
SG_016789,2025-03-09,0
SG_016790,2025-07-12,0
SG_016791,2025-02-08,0
SG_016795,2025-10-20,0
SG_016796,2025-11-14,0
SG_016797,2025-07-30,0
SG_016798,2026-09-24,0
SG_016799,2025-11-26,1
SG_016800,2026-08-29,0
SG_016801,2026-05-10,0
SG_016802,2025-11-10,1
SG_016803,2026-09-23,0
SG_016804,2025-03-03,0
SG_016806,2025-12-26,1
SG_016808,2026-04-26,0
SG_016809,2026-05-12,1
SG_016811,2025-02-25,1
SG_016812,2026-01-15,0
SG_016814,2026-12-14,0
SG_016815,2025-09-16,0
SG_016816,2026-02-07,1
SG_016817,2026-07-15,0
SG_016820,2025-05-11,0
SG_016821,2026-05-21,0
SG_016822,2025-12-05,1
SG_016824,2026-08-24,0
SG_016825,2025-10-11,0
SG_016826,2026-07-12,0
SG_016829,2026-03-13,0
SG_016830,2025-06-06,0
SG_016831,2026-04-07,0
SG_016833,2025-04-01,0
SG_016835,2026-04-20,1
SG_016836,2026-07-03,0
SG_016838,2025-08-14,0
SG_016839,2026-01-02,0
SG_016841,2025-02-09,1
SG_016842,2026-06-11,0
SG_016844,2026-09-01,0
SG_016845,2026-03-15,0
SG_016846,2026-03-11,0
SG_016848,2026-03-14,0
SG_016850,2026-05-24,0
SG_016852,2026-11-18,0
SG_016853,2025-06-09,0
SG_016854,2026-03-14,0
SG_016855,2026-11-29,0
SG_016856,2025-12-04,1
SG_016860,2025-09-16,1
SG_016862,2025-09-04,0
SG_016864,2025-11-30,0
SG_016865,2026-02-18,0
SG_016866,2025-03-09,0
SG_016867,2026-08-18,0
SG_016868,2025-08-05,0
SG_016869,2026-04-24,0
SG_016870,2026-11-10,0
SG_016871,2025-07-19,0
SG_016872,2026-07-24,0
SG_016873,2026-01-29,1
SG_016875,2025-09-24,0
SG_016876,2026-11-16,0
SG_016878,2025-10-03,0
SG_016879,2025-07-06,0
SG_016880,2025-04-24,0
SG_016882,2025-01-31,0
SG_016883,2026-11-29,0
SG_016884,2025-03-11,1
SG_016886,2026-08-08,0
SG_016889,2025-02-10,0
SG_016890,2025-09-08,0
SG_016892,2025-10-28,0
SG_016894,2026-07-31,0
SG_016896,2026-10-04,0
SG_016897,2025-10-05,0
SG_016898,2025-01-21,0
SG_016899,2026-08-03,0
SG_016901,2026-09-07,0
SG_016903,2025-07-23,1
SG_016905,2026-09-28,0
SG_016906,2025-05-08,0
SG_016907,2025-12-23,1
SG_016908,2026-09-01,0
SG_016910,2025-05-27,1
SG_016912,2026-02-11,1
SG_016913,2025-09-30,0
SG_016914,2026-09-02,0
SG_016915,2026-08-01,0
SG_016916,2025-06-20,1
SG_016917,2025-12-18,0
SG_016918,2025-04-27,0
SG_016919,2025-08-01,0
SG_016920,2025-01-29,0
SG_016921,2026-03-18,1
SG_016922,2025-01-02,1
SG_016923,2026-12-16,0
SG_016926,2026-03-25,0
SG_016927,2026-06-26,0
SG_016929,2025-11-24,0
SG_016930,2026-06-16,0
SG_016931,2025-10-04,0
SG_016932,2025-09-02,0
SG_016933,2026-01-07,0
SG_016934,2026-06-06,0
SG_016935,2025-12-19,0
SG_016936,2026-11-02,1
SG_016938,2026-06-21,0
SG_016940,2026-11-11,0
SG_016942,2025-06-02,1
SG_016943,2026-12-09,0
SG_016945,2025-02-21,0
SG_016947,2025-04-03,0
SG_016948,2025-03-26,0
SG_016949,2026-07-11,0
SG_016950,2025-04-14,0
SG_016952,2025-05-04,0
SG_016953,2026-05-07,0
SG_016954,2026-03-24,0
SG_016955,2026-01-23,0
SG_016956,2026-05-03,0
SG_016957,2026-06-03,1
SG_016958,2025-11-27,0
SG_016959,2025-07-25,0
SG_016960,2025-03-02,0
SG_016962,2025-11-19,0
SG_016964,2025-01-14,0
SG_016965,2025-12-20,0
SG_016966,2026-01-20,1
SG_016969,2025-03-15,0
SG_016970,2025-09-11,0
SG_016972,2025-05-10,0
SG_016977,2025-07-10,0
SG_016978,2025-07-18,0
SG_016979,2026-04-30,0
SG_016980,2026-01-10,0
SG_016981,2025-12-15,1
SG_016982,2026-01-05,0
SG_016983,2025-11-15,0
SG_016984,2026-06-22,0
SG_016985,2025-09-09,0
SG_016987,2025-12-11,0
SG_016988,2026-02-25,0
SG_016991,2025-09-19,1
SG_016992,2025-05-11,0
SG_016993,2025-07-06,1
SG_016994,2026-04-04,0
SG_016995,2025-02-09,0
SG_016996,2026-01-23,0
SG_016997,2025-12-02,0
SG_016998,2025-07-19,1
SG_016999,2025-11-17,1
SG_017000,2026-03-18,0
SG_017001,2025-06-21,0
SG_017002,2026-09-29,0
SG_017004,2025-06-06,0
SG_017007,2025-12-06,0
SG_017008,2025-07-09,0
SG_017009,2026-09-27,1
SG_017010,2025-08-02,0
SG_017011,2026-01-17,1
SG_017012,2025-10-16,0
SG_017013,2026-11-29,0
SG_017014,2025-10-07,0
SG_017015,2026-03-16,0
SG_017017,2025-12-15,0
SG_017019,2026-07-01,0
SG_017020,2025-09-09,0
SG_017022,2026-06-25,0
SG_017023,2025-12-05,0
SG_017024,2025-02-10,0
SG_017025,2026-09-12,0
SG_017027,2025-02-20,0
SG_017029,2025-11-07,0
SG_017030,2025-03-15,0
SG_017031,2025-05-25,0
SG_017032,2025-09-13,0
SG_017033,2026-10-07,0
SG_017034,2026-02-08,0
SG_017035,2026-05-31,0
SG_017036,2025-01-27,0
SG_017037,2025-01-15,0
SG_017038,2025-11-09,1
SG_017039,2025-09-09,0
SG_017041,2025-03-12,0
SG_017042,2026-07-13,1
SG_017045,2026-05-18,0
SG_017047,2026-01-24,0
SG_017051,2025-11-19,0
SG_017052,2025-10-22,0
SG_017053,2026-04-27,1
SG_017054,2025-08-01,0
SG_017057,2026-01-24,0
SG_017058,2025-10-11,0
SG_017059,2025-11-05,1
SG_017060,2025-11-27,1
SG_017061,2026-12-10,0
SG_017063,2026-10-09,0
SG_017064,2025-08-12,0
SG_017065,2025-10-13,0
SG_017066,2026-08-05,0
SG_017068,2025-10-07,0
SG_017069,2026-05-10,0
SG_017072,2026-06-22,0
SG_017073,2025-11-18,0
SG_017074,2026-01-10,0
SG_017075,2026-05-28,1
SG_017078,2026-07-06,0
SG_017081,2026-11-27,0
SG_017082,2026-01-19,1
SG_017083,2026-01-08,0
SG_017084,2025-08-24,0
SG_017086,2026-01-27,0
SG_017087,2026-06-01,0
SG_017088,2026-05-23,0
SG_017089,2025-06-12,0
SG_017090,2025-11-09,1
SG_017091,2026-02-10,0
SG_017092,2025-11-14,0
SG_017093,2025-04-10,0
SG_017094,2026-02-03,0
SG_017095,2026-12-06,0
SG_017096,2025-08-06,0
SG_017097,2025-08-25,0
SG_017099,2026-01-07,0
SG_017100,2025-06-16,0
SG_017101,2025-09-18,0
SG_017102,2026-08-23,0
SG_017104,2026-06-19,0
SG_017105,2025-11-03,1
SG_017106,2026-02-10,1
SG_017107,2025-06-06,0
SG_017108,2025-02-01,0
SG_017109,2026-09-01,1
SG_017112,2025-06-13,0
SG_017113,2026-05-30,0
SG_017115,2025-04-01,0
SG_017117,2026-06-25,0
SG_017118,2026-05-04,0
SG_017119,2025-10-03,0
SG_017120,2025-10-01,0
SG_017121,2025-07-29,0
SG_017122,2025-02-07,0
SG_017125,2025-05-17,0
SG_017128,2026-02-26,1
SG_017129,2025-07-14,0
SG_017131,2025-03-19,0
SG_017132,2025-01-01,0
SG_017133,2025-01-25,0
SG_017134,2025-03-08,0
SG_017135,2026-05-29,0
SG_017136,2025-05-06,0
SG_017137,2025-07-24,0
SG_017138,2025-08-24,0
SG_017140,2026-02-22,0
SG_017141,2025-08-30,1
SG_017142,2026-04-04,0
SG_017143,2025-03-03,0
SG_017147,2026-02-12,1
SG_017148,2026-09-15,0
SG_017149,2026-03-17,0
SG_017150,2026-09-25,0
SG_017151,2026-04-27,1
SG_017152,2026-02-18,0
SG_017153,2026-06-27,0
SG_017155,2025-12-11,0
SG_017156,2026-03-08,0
SG_017157,2025-12-14,0
SG_017159,2025-12-10,1
SG_017160,2026-08-13,0
SG_017161,2026-07-29,0
SG_017162,2025-11-26,0
SG_017163,2026-10-10,1
SG_017164,2025-02-28,0
SG_017165,2026-10-21,0
SG_017166,2026-07-15,0
SG_017167,2025-12-01,0
SG_017168,2025-09-17,0
SG_017169,2025-08-19,0
SG_017173,2026-01-20,0
SG_017174,2026-06-22,0
SG_017175,2026-01-31,0
SG_017176,2025-08-22,0
SG_017177,2026-03-13,0
SG_017178,2026-03-15,0
SG_017179,2025-07-27,0
SG_017180,2025-11-14,0
SG_017181,2025-11-10,0
SG_017183,2025-09-30,0
SG_017184,2026-06-07,1
SG_017185,2025-11-25,0
SG_017186,2026-08-26,0
SG_017188,2025-10-24,0
SG_017189,2025-09-22,0
SG_017191,2025-07-24,0
SG_017194,2025-08-07,0
SG_017196,2026-05-20,0
SG_017197,2025-02-14,0
SG_017198,2026-06-18,0
SG_017199,2025-11-21,0
SG_017200,2026-08-07,0
SG_017201,2025-02-19,1
SG_017203,2026-03-16,1
SG_017204,2025-02-04,0
SG_017205,2025-11-06,0
SG_017207,2026-01-29,0
SG_017209,2026-08-29,0
SG_017210,2026-05-05,0
SG_017211,2025-10-04,1
SG_017212,2026-05-15,1
SG_017214,2026-11-12,0
SG_017215,2025-05-28,0
SG_017216,2026-02-18,0
SG_017217,2026-09-22,1
SG_017219,2026-07-13,0
SG_017221,2026-08-03,0
SG_017222,2025-10-21,0
SG_017226,2026-03-27,0
SG_017229,2025-08-11,0
SG_017231,2026-09-25,0
SG_017233,2026-04-08,0
SG_017234,2025-02-14,0
SG_017236,2026-10-10,0
SG_017237,2026-10-02,1
SG_017238,2026-11-30,1
SG_017240,2025-02-12,0
SG_017242,2025-05-24,0
SG_017243,2026-03-29,0
SG_017244,2025-11-07,1
SG_017246,2025-06-24,0
SG_017247,2025-02-28,0
SG_017248,2025-07-23,0
SG_017249,2025-10-16,0
SG_017251,2025-02-06,1
SG_017252,2026-06-27,0
SG_017253,2026-06-11,0
SG_017256,2025-11-06,0
SG_017257,2025-12-12,0
SG_017258,2025-02-28,1
SG_017259,2026-03-11,0
SG_017260,2026-09-24,0
SG_017261,2025-05-29,0
SG_017262,2026-01-28,0
SG_017263,2025-05-13,0
SG_017264,2025-05-10,0
SG_017265,2025-06-30,1
SG_017267,2025-08-08,0
SG_017268,2026-07-04,0
SG_017270,2025-09-05,0
SG_017271,2025-12-04,0
SG_017273,2026-02-26,0
SG_017274,2026-02-25,1
SG_017275,2026-07-12,0
SG_017277,2025-09-10,1
SG_017278,2025-09-04,0
SG_017280,2025-06-12,1
SG_017282,2025-07-06,1
SG_017283,2025-12-18,0
SG_017284,2025-07-08,0
SG_017285,2026-07-31,0
SG_017286,2026-03-18,0
SG_017289,2025-12-10,0
SG_017290,2026-11-23,0
SG_017291,2025-01-04,0
SG_017293,2026-05-01,0
SG_017295,2025-07-31,0
SG_017297,2025-12-22,0
